office_id	office_name	office_dy	cbdb_office_id	cbdb_office_name	match_type
5898	銮仪卫三等侍卫	清	84675	三等侍卫	partial
5899	大理寺评事	清	80845	大理寺	partial
5901	外务部钦命出使英国大臣	清	80825	大臣	partial
5902	总理各国事务钦差出使日本国大臣	清	84928	使日本国大臣	partial
5903	邮傅部暂兼邮政总局局长署邮傅部左侍郎	清	86933	邮傅部左侍郎	partial
5905	邮傅部左参议	清	86931	邮傅部左参议	exact
5907	已裁光禄寺光禄寺卿	清	82146	光禄寺卿	partial
5908	外务部钦差出使奥国大臣四品卿衔候补京堂	清	85177	四品卿衔	partial
5909	外务部钦差出使奥国大臣头品顶戴候补三品京堂	清	84708	候补三品京堂	partial
5910	礼部光禄寺卿	清	82146	光禄寺卿	partial
5911	礼部光禄寺卿	清	82146	光禄寺卿	partial
5912	外务部钦差出使奥国大臣	清	80825	大臣	partial
5913	兵部郎中车驾司兼武库司行走	清	85813	武库司行走	partial
5914	兵部郎中车马司兼武库司行走	清	85813	武库司行走	partial
5915	陆军部郎中武库司行走	清	85813	武库司行走	partial
5916	法部郎中	清	83596	郎中	partial
5917	法部郎中	清	83596	郎中	partial
5918	法部郎中	清	83596	郎中	partial
5919	法部署郎中	清	83596	郎中	partial
5920	邮傅部保定分局总办直隶候补道	清	80926	候补道	partial
5921	会典馆工部学习主事	清	81750	工部学习主事	partial
5922	农工商部主事	清	87626	主事	partial
5923	翰林院湖北正考官	清	87432	正考官	partial
5924	光绪二十九年癸卯恩科各省乡试试差人员正主考翰林院编修	清	82297	翰林院编修	partial
5925	典礼院典礼院学士	清	86475	学士	partial
5926	总理海军事务守备充鱼雷大副	清	84983	守备	partial
5927	工部钦差管理街道河南道监察御史	清	80920	道监察御史	partial
5928	户部七品小京官	清	82518	户部七品小京官	exact
5929	户部主事山东司行走坐办军需局	清	82595	户部主事	partial
5930	户部主事山东司行走兼军需局	清	82595	户部主事	partial
5931	刑部花翎三品衔郎中直隶司行走	清	84712	三品衔	partial
5932	刑部花翎三品衔郎中直隶司行走	清	84712	三品衔	partial
5933	都察院巡视东城吏科给事中监察御史	清	83820	吏科给事中	partial
5934	都察院巡视东城吏科给事中	清	83820	吏科给事中	partial
5935	国子监分教习	清	83073	教习	partial
5936	户部堂主事	清	82548	户部堂主事	exact
5937	户部工部员外	清	87111	员外	partial
5938	空缺员外郎	清	87111	员外郎	partial
5939	户部刑部员外郎	清	86365	刑部员外郎	partial
5940	都察院正指挥	清	87523	指挥	partial
5941	会典馆刑部郎中	清	86301	刑部郎中	partial
5942	会典馆刑部候补员外郎	清	87111	候补员外郎	partial
5943	军机处刑部即补员外郎	清	87111	员外郎	partial
5944	军机处刑部候补主事	清	87626	候补主事	partial
5945	军机处刑部候补员外郎	清	87111	候补员外郎	partial
5946	军机处刑部郎中	清	86301	刑部郎中	partial
5947	军机处刑部即补员外郎	清	87111	员外郎	partial
5948	军机处刑部即补员外郎	清	87111	员外郎	partial
5949	军机处刑部候补主事	清	87626	候补主事	partial
5950	吏部经筵讲官左侍郎武英殿总裁	清	83149	经筵讲官	partial
5951	户部大使	清	80871	大使	partial
5952	礼部七品小京官祀祭司行走	清	84436	七品小京官	partial
5953	礼部七品小京官福祭司行走	清	84436	七品小京官	partial
5954	直隶省督标良乡汛守备	清	86594	汛守备	partial
5955	内阁额外中书舍人	清	81283	额外中书	partial
5957	吏部掌验封司印郎中	清	87302	掌验封司印	partial
5958	吏部掌文选司印郎中	清	87297	掌文选司印	partial
5959	吏部掌验司务印员外郎	清	87111	员外郎	partial
5960	吏部郎中	清	83767	吏部郎中	exact
5961	吏部掌司务厅印主事	清	87626	主事	partial
5962	军机处领班吏部主事	清	83812	吏部主事	partial
5963	军机处帮领班刑部主事	清	86386	刑部主事	partial
5964	军机处三品衔通政使司副使	清	85461	通政使司副使	partial
5965	会典馆刑部员外郎	清	86365	刑部员外郎	partial
5966	军机处通政司参议	清	80540	参议	partial
5967	会典馆刑部主事	清	86386	刑部主事	partial
5968	军机处刑部员外郎	清	86365	刑部员外郎	partial
5969	军机处领班通政使司副使	清	85461	通政使司副使	partial
5970	军机处刑部员外郎	清	86365	刑部员外郎	partial
5971	通政司通政使司副使浙江学政	清	85461	通政使司副使	partial
5972	通政司通政使司副使	清	85461	通政使司副使	partial
5973	军机处通政使司副使	清	85461	通政使司副使	partial
5974	军机处三品衔即选道刑部员外郎	清	86365	刑部员外郎	partial
5975	军机处四品衔刑部员外郎	清	86365	刑部员外郎	partial
5976	太仆寺太仆寺卿浙江学政	清	85269	太仆寺卿	partial
5978	礼部郎中	清	83688	礼部郎中	exact
5979	工部钦差管理宝源局监督礼部祠祭司郎中	清	83669	礼部祠祭司郎中	partial
5980	工部钦差管理宝源局监督礼部郎中	清	80227	宝源局监督	partial
5981	刑部员外郎山东司行走	清	86365	刑部员外郎	partial
5982	刑部员外郞山西司行走	清	86368	刑部员外郞	partial
5983	刑部员外郎山西司行走	清	86365	刑部员外郎	partial
5984	陆军部学习主事	清	87626	主事	partial
5985	工部花翎三品衔郎中都水司兼营缮司行走	清	84712	三品衔	partial
5986	大理院布政司理问	清	80489	布政司理问	partial
5988	会典馆户部主事	清	82595	户部主事	partial
5989	军机处户部主事	清	82595	户部主事	partial
5990	军机处内阁候补中书	清	87567	候补中书	partial
5991	军机处内阁候补中书	清	87567	候补中书	partial
5992	军机处户部主事即补员外郎	清	82595	户部主事	partial
5993	会典馆户部主事即补员外郎	清	82595	户部主事	partial
5994	军机处户部员外郎	清	82581	户部员外郎	partial
5995	军机处户部即补员外郎	清	87111	员外郎	partial
5996	都察院巡视东城掌浙江道监察御史	清	80920	道监察御史	partial
5997	銮仪卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
5999	陆军部科员候补主事	清	87626	候补主事	partial
6000	度支部主事广东司行走	清	85146	司行走	partial
6001	户部主事广东司行走	清	82595	户部主事	partial
6002	兵部钦点衔守备差官	清	84983	守备	partial
6003	兵部钦点卫守备	清	85657	卫守备	partial
6004	兵部钦点卫守备兵部差官	清	80358	兵部差官	partial
6005	兵部钦点衔守备	清	84983	守备	partial
6006	吏部额外司务兼考功司行走	清	85146	司行走	partial
6007	吏部司务兼考功司行走	清	83779	吏部司务	partial
6008	刑部提牢厅	清	86349	刑部提牢厅	exact
6009	兵部四品衔郎中武库司兼职方司行走	清	85146	司行走	partial
6010	兵部花翎道员用郎中武选司总办上行走	清	85878	武选司总办	partial
6011	会典馆兵部额外郎中	清	81265	额外郎中	partial
6012	会典馆兵部候补郎中	清	80384	兵部候补郎中	partial
6013	兵部四品衔郎中武选司兼职方司行走	清	85146	司行走	partial
6014	兵部花翎五品衔司务听总办武选司总办上行走道员用郎中	清	85878	武选司总办	partial
6015	邢部员外郎	清	87111	员外郎	partial
6017	翰林院学正	清	86495	学正	partial
6018	内阁掌科中书	清	87567	中书	partial
6019	户部中书科中书	清	87572	中书科中书	partial
6020	户部中书科中书	清	87572	中书科中书	partial
6021	内阁掌印中书	清	87567	中书	partial
6022	光禄寺五品衔典簿	清	82138	光禄寺	partial
6024	邮傅部吉长路局总办广东候补道	清	80926	候补道	partial
6027	户部赏戴花翎员外郎衔主事江西司兼湖广司行走	清	87116	员外郎衔	partial
6028	户部员外郎衔主事江西司兼湖广司行走	清	82583	户部员外郎衔	partial
6029	户部赏戴花翎员外郎衔主事江西司兼湖广司行走	清	87116	员外郎衔	partial
6032	京师步军统领巡捕五营二司把总	清	80495	步军统领	partial
6034	海军处署理司长	清	80079	署	partial
6035	总理海军事务中营游击充副管驾	清	87595	中营游击	partial
6037	总理海军事务中营游击充副管𫛤	清	87595	中营游击	partial
6038	总理海军事务中营游击充副管驾	清	87595	中营游击	partial
6039	刑部员外郎	清	86365	刑部员外郎	exact
6040	都察院掌山西道监察御史	清	80920	道监察御史	partial
6041	都察院拣发副指挥	清	81624	副指挥	partial
6043	国子监教习	清	82225	国子监教习	exact
6044	国子监教习	清	82225	国子监教习	exact
6045	国子监算学助教	清	87630	助教	partial
6046	民政部工部候补主事	清	87626	候补主事	partial
6047	刑部员外郎云南司行走	清	86365	刑部员外郎	partial
6048	户部通州中仓监督刑部候补主事	清	87626	候补主事	partial
6049	户部大通桥监督刑部侯补主事	清	84527	桥监督	partial
6050	户部通州中仓监督刑部候补主事	清	87626	候补主事	partial
6051	户部大通桥监督刑部候补主事	清	87626	候补主事	partial
6052	户部大通桥监督刑部候补主事	清	87626	候补主事	partial
6053	国子监算学助教	清	87630	助教	partial
6054	翰林院翰林院编修贵州正考官	清	82297	翰林院编修	partial
6055	翰林院翰林院编修福建副主考	清	82297	翰林院编修	partial
6056	光绪二十九年癸卯科顺天乡试试差人员福建道监察御史	清	80920	道监察御史	partial
6057	户部花翎员外郎衔主事福建司行走	清	87116	员外郎衔	partial
6058	户部花翎员外郎衔主事福建司行走	清	87116	员外郎衔	partial
6059	户部郎中河南司兼江南司行走	清	82512	户部郎中	partial
6060	户部刑部主事	清	86386	刑部主事	partial
6061	户部郎中山东司兼江西司行走	清	82512	户部郎中	partial
6062	京师步军统领巡捕五营二司把总	清	80495	步军统领	partial
6063	京师步军统领巡捕五营二司把总	清	80495	步军统领	partial
6064	京师步军统领巡捕五营头司把总	清	80495	步军统领	partial
6065	京师步军统领巡捕五营右哨千总	清	86906	营右哨千总	partial
6066	户部右侍郎兼管钱法堂事务	清	82580	户部右侍郎兼管钱法堂事务	exact
6067	户部运同衔主事浙江司行走	清	85146	司行走	partial
6068	御前侍卫花翎侍卫	清	82636	花翎侍卫	partial
6069	光禄寺五品衔署正掌醢署兼典簿听行走	清	82138	光禄寺	partial
6070	盛京赞礼郎	清	87201	赞礼郎	partial
6071	礼部笔帖式	清	83666	礼部笔帖式	exact
6072	内阁办事中书舍人	清	80154	办事中书舍人	partial
6073	内阁五品衔	清	85747	五品衔	partial
6074	内阁五品衔	清	85747	五品衔	partial
6075	刑部员外郞湖南司行走	清	86368	刑部员外郞	partial
6076	刑部七品小京官河南司行走	清	86307	刑部七品小京官	partial
6077	刑部员外郎衔主事江苏司行走	清	86365	刑部员外郎	partial
6078	大理院署任九品录事	清	80079	署	partial
6079	户部主事广东司兼江南司行走	清	82595	户部主事	partial
6080	户部主事	清	82595	户部主事	exact
6081	翰林院文渊阁校理云南正主考	清	85719	文渊阁校理	partial
6083	兵部职方武库司候补主事	清	87626	候补主事	partial
6084	兵部主事武库司兼武选司事	清	80428	兵部主事	partial
6085	翰林院翰林院庶吉士	清	82315	翰林院庶吉士	partial
6086	户部员外郎衔主事江西司兼山东司行走	清	82583	户部员外郎衔	partial
6087	户部主事江西司兼山东司行走	清	82595	户部主事	partial
6088	户部员外郎衔主事江西司衔山东司行走	清	82583	户部员外郎衔	partial
6089	户部丰益仓监督户部候补主事	清	87626	候补主事	partial
6090	翰林院日讲起居注官翰林院侍读上书房行走	清	82309	翰林院日讲起居注官	partial
6094	工部主事	清	81777	工部主事	exact
6097	资政院科员分省试用府经历	清	81529	府经历	partial
6098	总理海军事务右翼右营参将委带扬威快船	清	86856	营参将	partial
6099	总理海军事务右翼右营参将委带扬威快船	清	86856	营参将	partial
6101	都察院陕西道监察御史	清	80920	道监察御史	partial
6102	刑部员外	清	87111	员外	partial
6103	街道钦命督理街道掌陕西道监察御史	清	80920	道监察御史	partial
6104	工部钦命督理街道掌陕西道监察御史	清	80920	道监察御史	partial
6105	都察院拣发副指挥	清	81624	副指挥	partial
6106	总理海军事务守备充二等管轮	清	84983	守备	partial
6109	兵部郎中武库司兼武选司行走	清	85874	武选司行走	partial
6110	刑部加一级郎中浙江司行走	清	85146	司行走	partial
6111	都察院特授副指挥	清	81624	副指挥	partial
6112	外务部三等参赞官	清	84648	三等参赞官	partial
6114	学部署法政科大学监督参事官	清	83001	监督	partial
6115	学部参事官	清	86460	学部参事官	exact
6116	学部署法政科大学监督参事官	清	83001	监督	partial
6117	学部署法政科监督学部参事官	清	86460	学部参事官	partial
6118	总理海军事务千总充二等管轮	清	84478	千总	partial
6119	吏部掌考功司印员外郎	清	83810	吏部掌考功司印员外郎	exact
6120	户部员外衔主事河南司行走	清	85146	司行走	partial
6121	户部员外郎衔主事河南司行走	清	82583	户部员外郎衔	partial
6122	户部员外郞江苏司行走	清	85146	司行走	partial
6123	提督管理福建全省塘务	清	85394	提督	partial
6124	翰林院待诏	清	82299	翰林院待诏	exact
6128	工部尽先知府员外郎虞衡司行走	清	87036	虞衡司行走	partial
6129	总理海军事务把总充水手总头目	清	80072	把总	partial
6130	外务部萨摩岛领事	清	83887	领事	partial
6131	外务部萨摩岛领事	清	83887	领事	partial
6132	宪政编查馆邮傅部丞参上行走候补四品京堂	清	85176	候补四品京堂	partial
6133	宪政编查馆在任候补四品京堂翰林院编修	清	85176	候补四品京堂	partial
6134	内阁会议政务处邮傅部丞参上行走候补四品京堂	清	85176	候补四品京堂	partial
6135	宪政编查馆内阁会议政务处帮提调候补四品京堂	清	82803	会议政务处帮提调	partial
6137	都察院巡视北城兵科掌印给事中	清	80438	兵科掌印给事中	partial
6138	都察院巡视西城掌陕西道监察御史	清	80920	道监察御史	partial
6139	户部钦命稽察富新仓事务掌陕西道监察御史	清	80920	道监察御史	partial
6140	户部钦命稽察海运仓事务兵科掌印给事中	清	80438	兵科掌印给事中	partial
6142	总理海军事务都司充总管轮	清	81039	都司	partial
6144	国子监后补学正	清	86495	学正	partial
6145	都察院巡视中城山西道监察御史	清	80920	道监察御史	partial
6146	度支部钦命总督仓场度支部右侍郎	清	81210	度支部右侍郎	partial
6147	民政部右侍郎国史馆副总裁	清	82175	国史馆副总裁	partial
6148	军机处侍郎用军机大臣学习行走	清	83229	军机大臣学习行走	partial
6149	民政部右侍郎	清	84084	民政部右侍郎	exact
6150	弼德院经筵讲官国史馆副总裁弼德院顾问大臣	清	82175	国史馆副总裁	partial
6151	民政部经筵讲官右侍郎国史馆副总裁	清	82175	国史馆副总裁	partial
6152	民政部经诞讲官右侍郎国史馆副总裁	清	82175	国史馆副总裁	partial
6153	会议政务处军机大臣侍郎用	清	83226	军机大臣	partial
6154	度支部右侍郎军机大臣上学习行走	清	83229	军机大臣上学习行走	partial
6156	銮仪卫陪祀冠军使	清	81864	冠军使	partial
6157	銮仪卫陪祀冠军使	清	81864	冠军使	partial
6162	邮傅部主事	清	87626	主事	partial
6163	宪政编查馆邮傅部主事	清	87626	主事	partial
6164	邮傅部即用主事	清	87626	主事	partial
6167	宪政编查馆邮傅部即补主事	清	87626	主事	partial
6168	邮傅部借补小京官	清	86098	小京官	partial
6169	大理院主簿	清	87618	主簿	partial
6170	京师高等审判厅主簿	清	87618	主簿	partial
6171	京师各级审判厅检察厅主簿	清	87618	主簿	partial
6172	陆军部花翎三品衔郎中车驾司行走	清	84712	三品衔	partial
6173	兵部三品衔郎中车驾司行走	清	84712	三品衔	partial
6174	兵部花翎三品衔郎中车驾司行走	清	84712	三品衔	partial
6175	工部花翎升用道郎中营缮司行走	清	85146	司行走	partial
6176	工部花翎升用道郎中营缮司行走	清	85146	司行走	partial
6177	户部太平仓监督工部候补郎中	清	83596	候补郎中	partial
6178	工部郎中营膳司行走	清	81716	工部郎中	partial
6179	工部花翎升用道郎中营膳司行走	清	85146	司行走	partial
6180	翰林院河南学政	清	86497	学政	partial
6181	翰林院翰林院编修河南学政	清	82297	翰林院编修	partial
6182	户部监督兵部郎中	清	80384	兵部郎中	partial
6183	总理海军事务精练前营游击委带威远练船	清	84507	前营游击	partial
6184	总理海军事务精练前营游击委带威远练船	清	84507	前营游击	partial
6185	总理海军事务精练前营游击委带威远练船	清	84507	前营游击	partial
6187	工部钦命提督两窑厂监督工部员外郎	清	81770	工部员外郎	partial
6188	工部钦命提督两窑厂监督工部员外郎	清	81770	工部员外郎	partial
6189	陆军部科员陆军军需副军校	清	83250	军需	partial
6190	刑部四品衔员外郎奉天司行走	清	85146	司行走	partial
6191	兵部四品衔郎中车驾司行走	清	85146	司行走	partial
6192	兵部四品衔郎中虞衡司兼司务厅行走	清	85178	四品衔	partial
6193	兵部四品衔郎中车𫛤司行走	清	85146	司行走	partial
6194	会典馆内阁侍读	清	84198	内阁侍读	partial
6195	翰林院翰林院庶吉士	清	82315	翰林院庶吉士	partial
6196	陆军部科员候补笔帖式	清	80247	候补笔帖式	partial
6197	都察院差委吏目帮办局务	清	80162	帮办	partial
6198	翰林院翰林院编修湖南学政	清	82297	翰林院编修	partial
6199	翰林院翰林院编修湖南学政	清	82297	翰林院编修	partial
6200	学部经科监督学部丞参上行走	清	86461	学部丞参上行走	partial
6201	翰林院翰林院编修日讲起居注	清	82297	翰林院编修	partial
6202	銮仪卫整仪尉	清	83986	銮仪卫整仪尉	exact
6203	銮仪卫驾仪管理云麾使	清	83974	銮仪卫	partial
6204	户部头品顶戴右侍郎兼管钱法堂事务	清	84523	钱法堂事务	partial
6205	翰林院陕西学政	清	86497	学政	partial
6206	翰林院陕西学政	清	86497	学政	partial
6207	户部兼理郎中	清	83596	郎中	partial
6208	户部兼理郎中	清	83596	郎中	partial
6209	户部郎中	清	82512	户部郎中	exact
6211	钦天监天文科五官灵台郎	清	83874	灵台郎	partial
6212	钦天监天文科五官灵台郎郎	清	83874	灵台郎	partial
6213	都察院特授州同管副指挥事	清	81624	副指挥	partial
6214	太常寺司乐	清	85239	太常寺	partial
6215	户部主事河南司兼陕西司行走	清	82595	户部主事	partial
6216	户部崇文门税大使	清	80871	大使	partial
6217	户部崇文门税大使	清	80871	大使	partial
6218	户部崇文门大使	清	80871	大使	partial
6220	都察院差委六品衔吏目	清	80637	差委	partial
6221	刑部赏戴花翎衔员外郎广东司行走	清	85146	司行走	partial
6223	户部大理寺寺丞	清	80846	大理寺寺丞	partial
6224	户部主事广东司兼贵州司行走	清	82595	户部主事	partial
6225	户部主事广东司兼贵州司行走	清	82595	户部主事	partial
6226	户部赏戴花翎知府用郎中贵州司行走	清	85146	司行走	partial
6227	户部贵州司郎中	清	82489	户部贵州司郎中	exact
6228	户部赏戴花翎知府郎中贵州司行走	清	85146	司行走	partial
6229	户部赏戴花翎知府用贵州司郎中	清	85138	司郎中	partial
6230	户部赏戴花翎知府衔郎中贵州司行走	清	85146	司行走	partial
6231	户部赏戴花翎知府郎中贵州司行走	清	85146	司行走	partial
6232	户部赏戴花翎知府衔郎中贵州司行走	清	85146	司行走	partial
6233	内阁即补侍读中书	清	87567	中书	partial
6234	户部郎中山西司兼湖广司行走	清	82512	户部郎中	partial
6235	刑部主事安徽司兼山东司行走	清	86386	刑部主事	partial
6236	刑部主事安司兼山东司行走	清	86386	刑部主事	partial
6237	邮傅部署邮政总局局长署邮傅大臣	清	80825	大臣	partial
6238	邮傅部署邮傅大臣国务大臣	清	85918	务大臣	partial
6239	户部员外郎山西司兼江南司行走	清	82581	户部员外郎	partial
6240	邮傅部邮傅副大臣	清	80825	大臣	partial
6241	国子监博士	清	82217	国子监博士	exact
6242	工部员外郎衔主事虞衡司行走	清	81770	工部员外郎	partial
6248	户部主事云南司行走	清	82595	户部主事	partial
6249	户部员外郎衔主事山东司行走	清	82583	户部员外郎衔	partial
6250	户部内阁典籍	清	84177	内阁典籍	partial
6253	户部郎中湖广司行走	清	82512	户部郎中	partial
6254	户部钦加员外郎衔主事浙江司行走	清	87116	员外郎衔	partial
6255	农工商部主事都水司行走	清	81035	都水司行走	partial
6256	吏部主事	清	83812	吏部主事	exact
6257	陆军部科员学习主事	清	87626	主事	partial
6260	刑部员外郎湖广司兼四川司行走	清	86365	刑部员外郎	partial
6261	刑部主事湖广司兼山东司行走	清	86386	刑部主事	partial
6262	工部钦命木仓监督工部侯补员外郎	清	84130	木仓监督	partial
6263	总理各国事务工部候补员外郎	清	87111	候补员外郎	partial
6264	总理各国事务工部候补员外郎	清	87111	候补员外郎	partial
6265	工部钦命木仓监督工部员外郎	清	81770	工部员外郎	partial
6266	刑部七品小京官贵州司行走	清	86307	刑部七品小京官	partial
6268	礼部笔帖式	清	83666	礼部笔帖式	exact
6269	礼部笔帖式	清	83666	礼部笔帖式	exact
6270	礼部笔帖式	清	83666	礼部笔帖式	exact
6271	户部主事	清	82595	户部主事	exact
6272	总理海军事务千总充舢板二副	清	84478	千总	partial
6273	总理海军事务千总充舢板二副	清	84478	千总	partial
6274	民政部内阁侍读	清	84198	内阁侍读	partial
6275	工部主事	清	81777	工部主事	exact
6276	工部主事	清	81777	工部主事	exact
6278	邮傅部长沙分局总办直隶试用道	清	83181	局总办	partial
6279	户部云南司行走	清	82585	户部云南司行走	exact
6280	户部主事陕西司行司	清	82595	户部主事	partial
6281	度支部新疆清理财政副监理官度支部补用郎中	清	83596	郎中	partial
6282	度支部主事陕西司行走	清	85146	司行走	partial
6283	提督礼部堂主事	清	83705	礼部堂主事	partial
6284	礼部堂主事	清	83705	礼部堂主事	exact
6285	税务处江海头等帮办	清	80162	帮办	partial
6286	刑部钦加道衔主事山东司兼江苏司行走	清	82988	加道衔	partial
6287	刑部钦加道衔主事山东司兼江苏司行走	清	82988	加道衔	partial
6291	法部员外郎	清	87111	员外郎	partial
6293	大理院署推事	清	80079	署	partial
6296	刑部五品衔孝廉方正主事安徽司行走	清	85146	司行走	partial
6297	刑部五品衔孝廉方正主事安徽司行走	清	85146	司行走	partial
6298	度支部两淮清理财政副监理官度支部额外主事	清	81285	额外主事	partial
6299	外务部钦命出使美日秘等国大臣二品顶戴三品卿衔记名简放道	清	84710	三品卿衔	partial
6300	外务部钦差出使美日秘等国大臣二品顶戴内阁侍读学士	清	84201	内阁侍读学士	partial
6301	外务部钦命出使德国大臣	清	80825	大臣	partial
6302	总理海军事务补用道	清	80464	补用道	partial
6303	外务部钦命出使美日秘等国大使二品顶戴三品卿衔记名简放道	清	84710	三品卿衔	partial
6304	外务部钦命出使德国大臣	清	80825	大臣	partial
6305	外务部钦差出使美日秘等国大臣四品卿衔	清	85177	四品卿衔	partial
6306	外务部钦命出使美日秘等国大臣候补四品京堂	清	85176	候补四品京堂	partial
6307	外务部钦差出使美日秘等国大臣内阁侍读学士	清	84201	内阁侍读学士	partial
6308	总理海军事务补用道	清	80464	补用道	partial
6309	外务部钦命出使美日秘等国大使候补四品京堂	清	85176	候补四品京堂	partial
6310	外务部钦差出使美秘古等国大臣内阁侍读学士	清	84201	内阁侍读学士	partial
6311	外务部钦差出使美日秘等国大臣候补四品京堂	清	85176	候补四品京堂	partial
6312	外务部钦命出使美日秘等国大使候补七品京堂	清	80871	大使	partial
6313	兵部钦加员外郎衔主事	清	87116	员外郎衔	partial
6314	兵部钦加道衔主事	清	82988	加道衔	partial
6315	兵部员外郎衔主事	清	80416	兵部员外郎	partial
6316	兵部钦加道衔主事	清	82988	加道衔	partial
6317	刑部主事	清	86386	刑部主事	exact
6318	户部大理寺寺务	清	80845	大理寺	partial
6319	户部大理寺司务	清	80845	大理寺	partial
6320	户部光禄寺典簿	清	82138	光禄寺	partial
6321	户部光禄寺典簿	清	82138	光禄寺	partial
6322	理藩院笔帖式	清	83618	理藩院笔帖式	exact
6323	理藩院笔帖式	清	83618	理藩院笔帖式	exact
6324	理藩院笔帖式	清	83618	理藩院笔帖式	exact
6325	詹事府左春坊左庶子掌坊事兼翰林院侍读	清	87954	左春坊左庶子	partial
6327	都察院特授四品衔正指挥	清	85178	四品衔	partial
6328	通政司钦加五品衔额外经历	清	85747	五品衔	partial
6329	都察院时授正指挥	清	87523	指挥	partial
6330	都察院四品衔简发指挥	清	85178	四品衔	partial
6331	都察院四品衔拣发副指挥	清	81624	副指挥	partial
6332	都察院钦加五品衔拣发正指挥	清	85747	五品衔	partial
6333	都察院特授三品衔正指挥	清	84712	三品衔	partial
6334	都察院四品衔拣发指挥	清	85178	四品衔	partial
6335	都察院拣发指挥	清	87523	指挥	partial
6336	兵部花翎四品衔主事武选司行走	清	85874	武选司行走	partial
6337	刑部花翎员外郎衔主事湖广司行走兼督催厅	清	87116	员外郎衔	partial
6338	刑部花翎四品顶戴主事湖广司兼督催所司务厅	清	87626	主事	partial
6339	刑部花翎员外郎衔主事湖广司行走兼督备所	清	87116	员外郎衔	partial
6340	刑部花翎员外郎衔主事湖广司行走兼督备	清	87116	员外郎衔	partial
6341	刑部花翎四品顶戴主事湖广兼都催所司务厅	清	87626	主事	partial
6342	刑部花翎四品顶戴主事湖广司兼督催所司务	清	87626	主事	partial
6343	刑部花翎员外郎衔主事湖广司行走监督催厅	清	87116	员外郎衔	partial
6344	刑部花翎员外郎衔主事湖广司兼督催厅	清	87116	员外郎衔	partial
6345	光禄寺署正珍馔署行走行走	清	82151	光禄寺署正	partial
6346	光绪二十八年壬寅科补行庚子辛丑恩正？科乡试各省试差人员掌江西道监察御史	清	80920	道监察御史	partial
6347	光绪二十八年补庚子恩科各省乡试试差人员掌江西道监察御史	清	80920	道监察御史	partial
6348	翰林院翰林院庶吉士	清	82315	翰林院庶吉士	partial
6349	翰林院翰林院庶吉士	清	82315	翰林院庶吉士	partial
6350	内阁内阁学士兼礼部侍郎衔文渊阁直阁事稽察中书科事务	清	84211	内阁学士兼礼部侍郎衔	partial
6351	翰林院翰林院编修日讲起居注官	清	84626	日讲起居注官	partial
6352	内阁经筵讲官内阁学士兼礼部侍郎衔文渊阁直阁事稽察中书科事务	清	84211	内阁学士兼礼部侍郎衔	partial
6353	内阁经筵讲官稽察中书科事务内阁学士兼礼部侍郎衔	清	84211	内阁学士兼礼部侍郎衔	partial
6354	内阁内阁学士兼礼部侍郎衔稽察中书科事务	清	84211	内阁学士兼礼部侍郎衔	partial
6355	詹事府日讲起居注官詹事府詹事	清	84626	日讲起居注官	partial
6356	内阁经筵讲官内阁学士兼礼部侍郎衔	清	84211	内阁学士兼礼部侍郎衔	partial
6357	内阁经筵讲官内阁学士兼礼部侍郎衔江南正考官	清	84211	内阁学士兼礼部侍郎衔	partial
6358	太常寺左署丞	清	85239	太常寺	partial
6361	直隶省督标右司千总	清	81099	督标	partial
6362	吏部主事兼文选司行走	清	83812	吏部主事	partial
6363	兵部钦加员外郎衔主事武库司行走	清	85813	武库司行走	partial
6364	兵部钦加员外衔主事武库司行走	清	85813	武库司行走	partial
6365	兵部钦加员外郎衔武库司行走	清	85813	武库司行走	partial
6366	兵部钦加员外郎衔武库司行走主事	清	85813	武库司行走	partial
6367	户部钦加员外郎衔主事陕西司行走	清	87116	员外郎衔	partial
6368	户部钦加员外郎衔主事兼陕西司行走	清	87116	员外郎衔	partial
6369	京师步军统领巡捕五营五品衔尽先守备二司把总	清	80495	步军统领	partial
6370	京师步军统领巡捕五营五品衔尽先守备二司把总	清	80495	步军统领	partial
6371	銮仪卫二等侍卫	清	81328	二等侍卫	partial
6372	工部钦命督理街道兵科给事中	清	80434	兵科给事中	partial
6373	工部钦命督理街道掌江西道检察御史	清	87087	御史	partial
6374	国子监八旗官学教习	清	80037	八旗官学教习	partial
6375	会典馆工部员外郎	清	81770	工部员外郎	partial
6376	工部钦命窑厂监督工部候补员外郎	清	87111	候补员外郎	partial
6377	都察院掌江西道监察御史山西副考官	清	80920	道监察御史	partial
6378	工部钦命督理街道掌江西道监察御史	清	80920	道监察御史	partial
6379	工部钦命窖厂监督工部员外郎	清	81770	工部员外郎	partial
6380	工部钦命窑厂监督工部候补员外郎	清	87111	候补员外郎	partial
6381	工部钦命督理街道工部员外郎	清	81770	工部员外郎	partial
6382	农工商部右侍郎	清	84389	农工商部右侍郎	exact
6383	商部右参议	清	84758	商部右参议	exact
6384	商部左参议	清	84761	商部左参议	exact
6385	农工商部额外艺师艺士	清	81256	额外	partial
6386	邮傅部北京分局总办直隶试用道	清	83181	局总办	partial
6387	度支部湖南清理财政正监理官记名邮傅部参议	清	80540	参议	partial
6388	农工商部主事	清	87626	主事	partial
6389	农工商部主事	清	87626	主事	partial
6390	农工商部主事	清	87626	主事	partial
